,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,latitude,longitude
82,1920022400,101,-,0,,ussi,5,31000,192,,,35.57475161845076,129.3052765141933
83,1920022900,101,-,0,,ussi,5,31000,192,,,35.57495115012522,129.30597526407465
84,1920020500,101,-,0,,ussi,5,31000,192,,,35.57393818086528,129.3045573891329
85,1920021400,101,-,0,,ussi,5,31000,192,,,35.57425105558553,129.3054913264901
86,1920019700,101,-,0,,ussi,5,31000,192,,,35.57363218103564,129.30503038938858
87,1920020200,101,-,0,,ussi,5,31000,192,,,35.57384127469938,129.3056671708139
88,1920001703,101,-,0,,ussi,5,31000,192,,,35.561648431250674,129.30356763929572
89,1920005200,101,-,0,,ussi,5,31000,192,,,35.55253921262283,129.28493032636072
90,1920023100,101,-,0,,ussi,5,31000,192,,,35.57499318115282,129.30936317052192
91,1920017100,101,-,0,,ussi,5,31000,192,,,35.57286265042022,129.3080545139452
92,1920016700,101,-,0,,ussi,5,31000,192,,,35.57237821252202,129.30794742036525
93,1920027300,101,-,0,,ussi,5,31000,192,,,35.57648464950022,129.30655692069953
94,1920025400,101,-,0,,ussi,5,31000,192,,,35.57584243128232,129.30694554525348
95,1920021900,101,-,0,,ussi,5,31000,192,,,35.5744710875346,129.3090314516283
96,1920017700,101,-,1,,ussi,5,31000,192,,,35.573029743293425,129.3149042630393
97,1920016500,101,-,0,,ussi,5,31000,192,,,35.57214286830703,129.31329838944635
98,1920018600,101,-,0,b'\xba\xb8\xbf\xcf',ussi,5,31000,192,,,35.573261024593,129.31364788959536
99,1920020100,101,-,0,b'\xba\xb8\xbf\xcf',ussi,5,31000,192,,,35.57381977514616,129.3138225454324
100,1920016900,101,-,0,,ussi,5,31000,192,,,35.57254196291215,129.3119222335763
101,1920019400,101,-,0,,ussi,5,31000,192,,,35.573585711772964,129.31229542034214
102,1920020800,101,-,1,,ussi,5,31000,192,,,35.57413796214976,129.31249285746998
103,1920034000,101,-,0,,ussi,5,31000,192,,,35.579975649739225,129.31352829523746
104,1920024600,101,-,0,,ussi,5,31000,192,,,35.575574868187815,129.3083490453936
105,1920023400,101,-,0,,ussi,5,31000,192,,,35.575088086786785,129.30796060850372
106,1920018800,101,-,0,,ussi,5,31000,192,,,35.57342724371571,129.30663548301374
107,1920033500,101,-,0,,ussi,5,31000,192,,,35.579614962206705,129.31235313906032
108,1920032300,101,-,0,,ussi,5,31000,192,,,35.57911999357067,129.3125962323657
109,1920021600,101,-,0,,ussi,5,31000,192,,,35.57429583728766,129.31179932593173
110,1920033000,101,-,0,,ussi,5,31000,192,,,35.57940368064177,129.3109217644409
111,1920032200,101,-,0,,ussi,5,31000,192,,,35.57908449360898,129.31139704542326
112,1920031600,101,-,0,,ussi,5,31000,192,,,35.57872443145913,129.3119331074715
113,1920030300,101,-,0,,ussi,5,31000,192,,,35.57808761878503,129.3131016075591
114,1920030200,101,-,0,b'\xba\xb8\xbf\xcf',ussi,5,31000,192,,,35.578079899286706,129.3102304819981
115,1920030000,101,-,0,,ussi,5,31000,192,,,35.577929649807366,129.3104770130862
116,1920029500,101,-,0,,ussi,5,31000,192,,,35.57759930648711,129.31101901399649
117,1920028000,101,-,0,,ussi,5,31000,192,,,35.5768101813474,129.31300582679728
118,1920028900,101,-,0,b'\xba\xb8\xbf\xcf',ussi,5,31000,192,,,35.5772842744842,129.30889923185265
119,1920028100,101,-,0,b'\xba\xb8\xbf\xcf',ussi,5,31000,192,,,35.576903055343315,129.3094905456768
120,1920027000,101,-,0,b'\xba\xb8\xbf\xcf',ussi,5,31000,192,,,35.57640633706936,129.31026101381218
121,1920024500,101,-,0,b'\xba\xb8\xbf\xcf',ussi,5,31000,192,,,35.575510774522755,129.31244623300933
122,1920017300,101,-,0,,ussi,5,31000,192,,,35.572970649943,129.3105332954684
123,1920020400,101,-,0,,ussi,5,31000,192,,,35.57392396207748,129.31093120208718
124,1920021800,101,-,0,,ussi,5,31000,192,,,35.57446514916125,129.31115713955
125,1920025000,101,-,0,,ussi,5,31000,192,,,35.5757293366644,129.31188954561844
126,1920022000,101,-,1,,ussi,5,31000,192,,,35.57461164997859,129.31063951360534
127,1920025700,101,-,0,,ussi,5,31000,192,,,35.57593086852364,129.31137623341834
128,1920028600,101,-,0,,ussi,5,31000,192,,,35.57710674275764,129.31209401345072
129,1920030600,101,-,0,,ussi,5,31000,192,,,35.578163306695934,129.3127686076636
130,1920027900,101,-,0,,ussi,5,31000,192,,,35.57671974338995,129.30783048262256
131,1920025800,101,-,0,,ussi,5,31000,192,,,35.57594552478973,129.3086675771639
132,1920024300,101,-,0,,ussi,5,31000,192,,,35.57542046236096,129.30963463913545
133,1920023200,101,-,0,,ussi,5,31000,192,,,35.57502439962375,129.31087001361524
134,1920023600,101,-,0,,ussi,5,31000,192,,,35.575214368503495,129.31027751465615
135,1920026400,101,-,0,,ussi,5,31000,192,,,35.57613271179714,129.31086216984687
136,1920029200,101,-,0,,ussi,5,31000,192,,,35.57733133691676,129.31160382645137
137,1920031000,101,-,0,,ussi,5,31000,192,,,35.578450149719444,129.3123415144787
138,1920024900,101,-,0,,ussi,5,31000,192,,,35.575707212304984,129.30910651475628
139,1920027600,101,-,0,,ussi,5,31000,192,,,35.576666055412126,129.30985813930073
140,1920028700,101,-,0,,ussi,5,31000,192,,,35.57712921210076,129.30913976389996
141,1920026700,101,-,0,,ussi,5,31000,192,,,35.576236243837634,129.30828188856103
142,1920018500,101,-,0,,ussi,5,31000,192,,,35.57325308716697,129.30681454590314
143,1920017000,101,-,0,,ussi,5,31000,192,,,35.572802211714425,129.30646717035353
144,1920018400,101,-,0,,ussi,5,31000,192,,,35.573228493211026,129.30824204576285
145,1920020300,101,-,0,,ussi,5,31000,192,,,35.57388380553195,129.306999733329
146,1920022700,101,-,0,,ussi,5,31000,192,,,35.57477130659299,129.30850398242373
147,1920019100,101,-,0,,ussi,5,31000,192,,,35.57356440025356,129.30760526426147
148,1920021100,101,-,0,,ussi,5,31000,192,,,35.574221274380214,129.30973907660086
149,1920018300,101,-,0,,ussi,5,31000,192,,,35.57318024364045,129.30920295089217
150,1920020700,101,-,0,,ussi,5,31000,192,,,35.57407630623251,129.3103128261229
151,1920020000,101,-,0,,ussi,5,31000,192,,,35.57376002515816,129.31159232703695
152,1920017200,101,-,0,,ussi,5,31000,192,,,35.57286558728321,129.3112640144178
153,1920018700,101,-,0,,ussi,5,31000,192,,,35.573411869125465,129.3129964517102
154,1920016600,101,-,0,,ussi,5,31000,192,,,35.572311493497594,129.3126047335681
155,1920018200,101,-,0,,ussi,5,31000,192,,,35.57316408712943,129.31417157598918
156,1920016400,101,-,0,,ussi,5,31000,192,,,35.57208961788294,129.31399054562658
157,1920019900,101,-,1,,ussi,5,31000,192,,,35.573688587482565,129.3144933880531
158,1920023800,101,-,0,,ussi,5,31000,192,,,35.57531233729624,129.31561635773855
159,1920023300,101,-,0,,ussi,5,31000,192,,,35.57503364902826,129.31624360792517
160,1920030500,101,-,0,,ussi,5,31000,192,,,35.57814168088755,129.3152925761897
161,1920029800,101,-,0,,ussi,5,31000,192,,,35.577837711810474,129.3158558579195
162,1920029400,101,-,0,,ussi,5,31000,192,,,35.577569462291116,129.31641957651274
163,1920026900,101,-,0,,ussi,5,31000,192,,,35.57633274385023,129.31632204611597
164,1920020900,101,-,0,,ussi,5,31000,192,,,35.57418989979709,129.31565098237124
165,1920016800,101,-,0,,ussi,5,31000,192,,,35.5724809926445,129.3161950452082
166,1920017600,101,-,0,,ussi,5,31000,192,,,35.573011931210836,129.31617638843014
167,1920019000,101,-,0,,ussi,5,31000,192,,,35.573559024790086,129.3161571700837
168,1920017500,101,-,0,,ussi,5,31000,192,,,35.57299911834106,129.315443982302
169,1920008900,101,-,1,,ussi,5,31000,192,,,35.55587002536349,129.309519108269
170,1920010500,101,-,0,,ussi,5,31000,192,,,35.55720158724395,129.31604210765505
171,1920011700,101,향교앞,1,,ussi,5,31000,192,,,35.55944586915661,129.31475607647064
172,1920016200,101,-,0,,ussi,5,31000,192,,,35.57203471248806,129.31529710783653
173,1920020600,101,-,0,,ussi,5,31000,192,,,35.57405052537241,129.30630441990635
174,1920003900,101,-,0,,ussi,5,31000,192,,,35.551130275186495,129.34046792064672
175,1920011000,101,-,0,,ussi,5,31000,192,,,35.55815949329126,129.34134088847824
176,1920011600,101,구펄길사거리,1,,ussi,5,31000,192,,,35.559290992596694,129.34042220193263
177,1920015800,101,중부경찰서앞,1,,ussi,5,31000,192,,,35.57019602419025,129.34835982584585
178,1920024200,101,-,0,,ussi,5,31000,192,,,35.57540327452058,129.3502726697055
179,1920015000,101,병영사거리,1,,ussi,5,31000,192,,,35.56853902423599,129.34347051325975
180,1920015500,101,-,1,,ussi,5,31000,192,,,35.569351400107585,129.34603701377728
181,1920035400,101,울산기능대앞,1,,ussi,5,31000,192,,,35.58068265000255,129.3480841396912
182,1920034700,101,삼일초등학교앞,1,,ussi,5,31000,192,,,35.58044739942626,129.34385735845046
183,1920035300,101,서동사거리,1,,ussi,5,31000,192,,,35.5806800249919,129.3464070765416
184,1920018000,101,-,0,,ussi,5,31000,192,,,35.573075368525146,129.31922713899795
185,1920029000,101,-,0,,ussi,5,31000,192,,,35.577298149843074,129.31698973248095
186,1920036400,101,-,0,,ussi,5,31000,192,,,35.58135777497909,129.32450901381006
187,1920022100,101,-,0,,ussi,5,31000,192,,,35.57471680543587,129.3200522014884
188,1920023900,101,-,0,,ussi,5,31000,192,,,35.575321337583084,129.32127163881339
189,1920021700,101,-,0,,ussi,5,31000,192,,,35.574422837028365,129.32068888870293
190,1920033100,101,-,0,,ussi,5,31000,192,,,35.57940777431043,129.32590001426664
191,1920034600,101,-,0,,ussi,5,31000,192,,,35.580342492861284,129.32474366991516
192,1920023500,101,-,0,,ussi,5,31000,192,,,35.575107493435965,129.32172841979624
193,1920033900,101,-,0,,ussi,5,31000,192,,,35.579886837184134,129.32530735714215
194,1920034200,101,-,0,,ussi,5,31000,192,,,35.57999968144634,129.32450660824952
195,1920034500,101,-,0,,ussi,5,31000,192,,,35.58027321166561,129.32393673257093
196,1920019300,101,-,0,,ussi,5,31000,192,,,35.573577649616645,129.31679229503405
197,1920022200,101,-,0,,ussi,5,31000,192,,,35.574731711690156,129.316923263538
198,1920027800,101,-,0,,ussi,5,31000,192,,,35.57669314945553,129.31828710787096
199,1920033300,101,-,0,,ussi,5,31000,192,,,35.57950214985894,129.32339695152612
200,1920032600,101,-,0,,ussi,5,31000,192,,,35.57923133746205,129.3239752639433
201,1920031900,101,-,0,,ussi,5,31000,192,,,35.578958399240086,129.3245563897096
202,1920031300,101,-,0,,ussi,5,31000,192,,,35.57863271180419,129.32527979433578
203,1920036000,101,-,0,,ussi,5,31000,192,,,35.58108496261095,129.31941320178717
204,1920035000,101,-,0,,ussi,5,31000,192,,,35.58059914968435,129.3196276077483
205,1920034400,101,-,0,,ussi,5,31000,192,,,35.58007577467123,129.32000888931879
206,1920033400,101,-,0,,ussi,5,31000,192,,,35.579569899963914,129.32039207631632
207,1920031200,101,-,0,,ussi,5,31000,192,,,35.57849830575272,129.32267732721922
208,1920030800,101,-,0,,ussi,5,31000,192,,,35.57822033672541,129.3232761704904
209,1920030100,101,-,0,,ussi,5,31000,192,,,35.57794983713124,129.32384951349007
210,1920029600,101,-,0,,ussi,5,31000,192,,,35.57767058773484,129.32446870170858
211,1920036800,101,-,0,,ussi,5,31000,192,,,35.58183961854707,129.32390288870468
212,1920036900,101,-,0,,ussi,5,31000,192,,,35.58199833708816,129.322358795665
213,1920036200,101,-,0,,ussi,5,31000,192,,,35.58130252499176,129.322890045656
214,1920036700,101,-,0,,ussi,5,31000,192,,,35.581802712634584,129.32285957660437
215,1920036600,101,-,0,,ussi,5,31000,192,,,35.58175258694095,129.32167779519443
216,1920036100,101,-,0,,ussi,5,31000,192,,,35.581269336616316,129.32191870061465
217,1920035200,101,-,0,,ussi,5,31000,192,,,35.580667775428694,129.32195601369332
218,1920034900,101,-,0,,ussi,5,31000,192,,,35.5805638685849,129.3209650456936
219,1920035900,101,-,0,,ussi,5,31000,192,,,35.581011961427485,129.32074163857087
220,1920036500,101,-,0,,ussi,5,31000,192,,,35.58138458712838,129.32055582608373
221,1920031500,101,-,0,,ussi,5,31000,192,,,35.57869039988825,129.3197464512602
222,1920029300,101,-,0,,ussi,5,31000,192,,,35.57747852485327,129.32197876429885
223,1920028800,101,-,0,,ussi,5,31000,192,,,35.57720283780949,129.32257257631758
224,1920028200,101,-,0,,ussi,5,31000,192,,,35.57695293132816,129.32311088922654
225,1920027700,101,-,0,,ussi,5,31000,192,,,35.576692212839696,129.3236724515896
226,1920036300,101,-,0,,ussi,5,31000,192,,,35.58131668063479,129.32330488904856
227,1920035500,101,-,0,,ussi,5,31000,192,,,35.58071639924997,129.32333885687655
228,1920033800,101,-,0,,ussi,5,31000,192,,,35.57979430563444,129.32276507693547
229,1920031800,101,-,0,,ussi,5,31000,192,,,35.578784712387375,129.3220665456453
230,1920029700,101,-,0,,ussi,5,31000,192,,,35.57776524357267,129.32136113856458
231,1920030900,101,-,0,,ussi,5,31000,192,,,35.578304400258276,129.32022745177966
232,1920032800,101,-,0,,ussi,5,31000,192,,,35.57930040038908,129.32096682652087
233,1920032700,101,-,0,,ussi,5,31000,192,,,35.57928249392055,129.32241095186254
234,1920033200,101,-,0,,ussi,5,31000,192,,,35.579491712282355,129.32161842034853
235,1920034300,101,-,0,,ussi,5,31000,192,,,35.580032993001204,129.32155870208
236,1920035100,101,-,0,,ussi,5,31000,192,,,35.58064708720092,129.32149098229596
237,1920028500,101,-,0,,ussi,5,31000,192,,,35.577060837167956,129.32168707595758
238,1920030400,101,-,0,,ussi,5,31000,192,,,35.578111462533016,129.32061532650806
